id,title,company,industry,location,salary,employment_type,experience,education,posted_date,closing_date,contact_email,contact_phone,apply_instructions,description,requirements,url,source
37338,Dispatch Executive,"TotalEnergies Marketing (Cambodia) Co., Ltd.",N/A,N/A,Negotiable,N/A,N/A,N/A,N/A,10-Jan-2026,TO:sm-kh.hr@totalenergies.com,N/A,N/A,"TotalEnergies Marketing (Cambodia) Co., Ltd.
is
an affiliate
of
TotalEnergies,
a
broad energy company that produces
and
markets energies
on
a global scale: oil
and
biofuels, natural gas
and
green gases, renewables
and
electricity. Our 105,000 employees
are
committed
to
energy that
is
ever
more
affordable, clean, reliable
and
accessible
to
as many people
as
possible. Active
in
more than 130 countries, TotalEnergies puts sustainable
development
in
all
its dimensions
at
the heart
of
its
projects
and
operations
to contribute
to
the well-being
of
people.","ANINA Building 6th Floor, No 240, St. 271, B.P600, 12351, Sangkat Boeng Tumpun, Khan Mean Chey, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/dispatch_executive_37338.html,BongThom
37337,B2B - Commercial Sale Executive,"TotalEnergies Marketing (Cambodia) Co., Ltd.","at least 3 years’ experience in sales, preferably in oil industry or B2B environment, a 1 year’s managerial role in a multinational company environment is preferred.",N/A,Negotiable,N/A,N/A,N/A,N/A,10-Jan-2026,TO:sm-kh.hr@totalenergies.com,N/A,N/A,"TotalEnergies Marketing (Cambodia) Co., Ltd.
is
an affiliate
of
TotalEnergies,
a
broad energy company that produces
and
markets energies
on
a global scale: oil
and
biofuels, natural gas
and
green gases, renewables
and
electricity. Our 105,000 employees
are
committed
to
energy that
is
ever
more
affordable, clean, reliable
and
accessible
to
as many people
as
possible. Active
in
more than 130 countries, TotalEnergies puts sustainable
development
in
all
its dimensions
at
the heart
of
its
projects
and
operations
to contribute
to
the well-being
of
people.","ANINA Building 6th Floor, No 240, St. 271, B.P600, 12351, Sangkat Boeng Tumpun, Khan Mean Chey, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/b2b_commercial_sale_executive_37337.html,BongThom
37764,Invitation for Bids - SCMFP FiA/GD-12 for Supply of Vessel Patrol Boat,Sustainable Coastal and Marine Fisheries Project (SCMF),N/A,N/A,N/A,N/A,N/A,"Successful completion as main supplier within the last five (5) years, of at least two (2) contracts each valued at USD2,300,000 with similar nature, and complexity; The Bidder shall demonstrate that the goods offered have: (i) been in production for at least five (5) years, and (ii) been sold a minimum of one unit of similar type and specification over the last three (3) years; (iii) been in operation for a minimum of three (3) years. Minimum average annual turnover of USD3,800,000 calculated as total payments received by the Bidder for contracts completed or under execution over the last three (3) years. Availability of or access to liquid assets, lines of credit, and other finances sufficient to meet cash flow requirement which is USD1,400,000.",N/A,"3.00 pm (Cambodian time), on Thursday, 12 February 2026",TO:seyha.ssok@gmail.com,N/A,N/A,"The Kingdom
of
Cambodia has received financing
from
the Asian
Development
Bank (ADB) toward
the
cost
of
Sustainable Coastal
and
Marine Fisheries
Project
(SCMFP),
and
it intends
to
apply part
of
the proceeds
of
this financing
to
payments under
the
contract named above. Bidding
is
open
to
Bidders
from
eligible source countries
of
ADB.","Fisheries Administration (FiA), Project Unit Management (PMU), #186 Preah Norodom Blvd., Sangkat Tonle Basak, Khan Chamkar Mon, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/invitation_for_bids_scmfp_fia_gd_12_for_37764.html,BongThom
37761,National Intern on Trade Policy and Digital Economy,GIZ Cambodia,N/A,N/A,Other Benefits,N/A,N/A,N/A,N/A,09-Jan-2026,TO:hr-cambodia@giz.de,N/A,N/A,"GIZ
is
a federally owned enterprise
and
is supporting
the
German Government
in
achieving its objectives
in
the field
of
international cooperation
for
sustainable development.","Oval Office Tower, 10F Building No. 1, Street 360, P.O. Box 81,, Sangkat Boeng Keng Kang Ti Muoy, Khan Boeng Keng Kang, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/national_intern_on_trade_policy_and_digi_37761.html,BongThom
37753,Request for Proposals Formative Evaluation of the Project Capacity for Cambodia Energy Efficiency,Geres,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09-Jan-2026,TO:cambodia@geres.eu,N/A,N/A,"The Liechtenstein
Development
Service (LED)
is
mandated by
the
government
of
Liechtenstein
to
implement its bilateral
development
cooperation.
In
Cambodia, LED has opened
a
country
office
and
is
focusing its
support
on
skills
development
for
a sustainable economy. One
of
the priority areas
for
skills
development
is
the
clean energy sector. It
is
under
this
category that LED has decided
to
provide funding
for
the CapCEE project.","No. 7B, 3rd Floor, St. 81 corner St. 109, Sangkat Boeng Reang, Khan Doun Penh, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/request_for_proposals_formative_evaluati_37753.html,BongThom
37751,"Accounting Manager, Accounts Payable Officer, and Gardener","H G B One Co., Ltd.",N/A,N/A,Negotiable,N/A,N/A,N/A,N/A,09-Jan-2026,TO:laingchheang.yim@hgbgroup.com,012 543 245,N/A,"Apply Now
Workplace Circumstances
Environment:
Office
Languages:
Khmer, English
Location:
Phnom Penh
Position Circumstances
Career Category:
Accounting, Banking / Finance, Exec. / Management
Schedule:
Full-time
Salary:
Negotiable
Position Summary
Department:
Finance & Accounting
Job Purpose
The Accounting
Manager
is
responsible
for leading
the
daily accounting
operations
of
the
company, ensuring accuracy, transparency,
and
compliance
with
Cambodian Accounting Standards
and
tax regulations.
The
role oversees
the
accounting team, manages financial reporting,
and
provides management
with
timely
and
reliable financial insights
to
support effective decision-making.
Duties & Responsibilities:
Prepare
and
review monthly, quarterly,
and
annual financial statements.
Ensure compliance
with
Cambodian Accounting Standards
and
relevant tax laws.
Review
and
approve journal entries, reconciliations,
and
accounting schedules.
Coordinate
with
external auditors, tax authorities,
and
regulatory bodies.
Oversee Accounts Payable, Accounts Receivable, General Ledger, Fixed Assets,
and
Cash Management.
Monitor daily transactions
to
ensure accuracy
and
completeness.
Maintain organized documentation
and
proper filing systems.
Ensure timely month-end
and
year-end closing processes.
Support
the
preparation
of
annual budgets
and
periodic forecasts.
Monitor
and
analyze budget variances.
Provide management
with
financial insights
to
support decision-making.
Strengthen internal control systems
to
ensure financial integrity.
Identify process gaps
and
recommend improvements.
Implement efficiency
and
cost-control measures.
Expected Profile of Candidates
Languages:
Khmer
- Good
English
- Good
Qualifications:
Bachelor's Degree
in
Accounting, Finance,
or
related field.
Skills & Knowledge:
General & Technical Skills
Minimum 3–5
years
of progressive accounting experience, including
at
least 2
years
in
a
supervisory role.
Strong knowledge
of
Cambodian tax regulations
and
accounting standards.
Proficiency
in
accounting software (QuickBooks, NAV, Autoline,
or
equivalent).
Soft Skills
Strong analytical
and
problem-solving skills.
High attention
to
detail
and
accuracy.
Ability
to
work under pressure
and
meet deadlines.
Good communication
skills
in both Khmer
and
English.","No. 379, Room A, Russian Federation Boulevard, Paprak Cheung Village, Sangkat Kakab, Khan Pur SenChey, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/accounting_manager_accounts_payable_offi_37751.html,BongThom
37750,"Social Work Trainer, and OCSEA Youth Engagement Officer",World Hope International,N/A,N/A,Negotiable,N/A,N/A,N/A,N/A,09-Jan-2026,TO:cam-recruitment@worldhope.org,089 661 186,N/A,"World Hope International
is
a Christian relief
and
development organization bringing hope
in
hard places by partnering
with
vulnerable
and
exploited communities
to
alleviate poverty, suffering,
and
injustice.","#1200 PS Crystal Condominium Building, 14th Floor, Street 10BT, Group 2, Samonkosal Village 5, Sangkat Boeng Tumpun 1, Khan Mean Chey, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/social_work_trainer_and_ocsea_youth_enga_37750.html,BongThom
37742,Cambodia Program Officer,Good Return,N/A,N/A,Negotiable,N/A,N/A,N/A,N/A,04-Jan-2026,TO:Vannak@goodreturn.org,012 718 783,N/A,"We’re looking
for
a passionate
Program
Officer
to
support
the
delivery
and
growth
of
Good Return’s programs
in
Cambodia.
In
this role, you’ll help implement
and
monitor our Financial Empowerment initiatives (CAFE, CAFE Digital, financial awareness campaigns)
and
Inclusive Finance
activities
(impact investment, loan guarantees, technical assistance).","#06, Street 01 (from street 271),, Sangkat Tuek L'ak Ti Bei, Khan Tuol Kouk, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/cambodia_program_officer_37742.html,BongThom
37193,Management Trainee_Business,"TotalEnergies Marketing (Cambodia) Co., Ltd.",N/A,N/A,Negotiable,N/A,N/A,N/A,N/A,08-Jan-2026,TO:sm-kh.hr@totalenergies.com,N/A,N/A,"TotalEnergies Marketing (Cambodia) Co., Ltd.
is
an affiliate
of
TotalEnergies,
a
broad energy company that produces
and
markets energies
on
a global scale: oil
and
biofuels, natural gas
and
green gases, renewables
and
electricity. Our 105,000 employees
are
committed
to
energy that
is
ever
more
affordable, clean, reliable
and
accessible
to
as many people
as
possible. Active
in
more than 130 countries, TotalEnergies puts sustainable
development
in
all
its dimensions
at
the heart
of
its
projects
and
operations
to contribute
to
the well-being
of
people.","ANINA Building 6th Floor, No 240, St. 271, B.P600, 12351, Sangkat Boeng Tumpun, Khan Mean Chey, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/management_trainee_business_37193.html,BongThom
37737,"Production & Material Control, and Quality Control",Urgent,N/A,N/A,Negotiable,N/A,N/A,N/A,N/A,07-Jan-2026,TO:hana@svicambodia.com,098 332 699,N/A,"Seasonal Visions International (Cambodia) Co., Ltd.
is
the Cambodian branch
of
SVI Global,
a
sourcing
and
quality control firm specializing
in
toys, games,
and
hobby goods, offering factory audits, supplier screening,
product
inspections,
and
supply chain management,
with
their Phnom Penh
office
located
at
Mao Tse Tung Blvd, focusing
on
helping brands ensure
product
quality
and
efficient manufacturing
in
Asia.","Building 113C, 3rd Floor (U07), Mao Tse Tung Blvd (245), Phum 7, Sangkat Tuol Svay Prey Ti Muoy, Khan Boeng Keng Kang, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/production_material_control_and_quality_37737.html,BongThom
37732,Consultant to Conduct Sales and Marketing for 3Ei Project,Swisscontact Cambodia,N/A,N/A,N/A,Mid-January 2026,N/A,N/A,N/A,"budget proposal, work plan, CVs with roles and responsibilities and cover letter detailing the consultant’s suitability for the assignment. The application deadline is 4 January 2026, but Swisscontact may begin taking interviews on a rolling basis before the deadline. Swisscontact reserves the right to contact only applicants selected for interview.",TO:recruitment.cambodia@swisscontact.org,N/A,N/A,"We
are
a leading organisation
for
the implementation
of
international
development
projects. We unleash
the
potential
of
private initiative
to
foster sustainable
development
and shared prosperity
in
developing
and
emerging economies.","THAN’S CORP Building, 7th Floor, #46, Mao Tse Toung Blvd (245), Sangkat Boeng Trabaek, Khan Chamkar Mon, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/consultant_to_conduct_sales_and_marketin_37732.html,BongThom
37731,Marketing Assistant,"Tang Hong Group Co., Ltd.",N/A,N/A,Negotiable,N/A,N/A,N/A,N/A,07-Jan-2026,TO:nicky@tanghongfareast.com,070 891 774,N/A,"We
are
a fast expanding company specialized
in
perfume. We
are
looking
for
qualified
candidate
to join our international company
for
position below:","Room 5-03, 5/F , SSN Center, 66 Norodom Boulevard, Sangkat Chey Chomneas, Khan Doun Penh, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/marketing_assistant_37731.html,BongThom
37725,Business Development Support,Vivu Journeys (Cambodia) Company Limited,N/A,N/A,Negotiable,N/A,N/A,N/A,N/A,07-Jan-2026,TO:sophea@vivujourneys.com,012 204 436,N/A,"We
are
looking
for
qualified
candidate
to
fill
for
the
position below.","Sala Kamreuk Sangkat, Siem Reap Municipality, Siemreap Province, Cambodia",https://www.bongthom.com/job_detail/business_development_support_37725.html,BongThom
37730,គ្រូបង្រៀនរូបវិទ្យា និងគីមីវិទ្យា,KKEV Cambodia,N/A,N/A,Negotiable,N/A,N/A,Educational (schools / universities etc.),N/A,07-Jan-2026,TO:cd@kkev-cambodia.org,017 376 210,N/A,អង្គការ​ ខេ​ខេ​អុីវីក​ម្ពុ​ជា​ បាន​បង្កើត​ឡើង​នៅ​ក្នុង​ប្រទេសកម្ពុជា​ក្នុង​ឆ្នាំ​២០០៦ ដើម្បី​ឆ្លើយតបទៅនឹង​តម្រូវ​ការ​របស់​ កុមារ​ដែល​ស្ថិតនៅ​ក្នុង​ស្ថានភាព​លំបាកលំបិន​រួម​មាន​ កុមារ​កំព្រា​ កុមារ​ដែលគេ​បោះបង់​ចោល​ កុមារ​រងគ្រោះ​ដោយ​ អំពើ​ហឹង្សាក្នុ​ងគ្រួសារ​ និង​កុមារ​ដែល​គ្រួសារ​មាន​ជំងឺ​អេដស៍។ អង្គការ​ ខេ​ខេ​អុីវីក​ម្ពុ​ជា​ ផ្តល់ឲ្យ​ពួកគេ​នូវ​ការថែទាំ​ រយៈពេល​យូរ​ រួម​មាន​កន្លែង​ស្នាក់​នៅ​ អាហារ​ ការ​មើល​ថែទាំ​ទាំង​សុខភាព​ផ្លូវ​កាយ​ និង​ផ្លូវចិត្ត​ និង​ការ​បញ្ចូនពួកគេ​ ទៅ​សាលា​រដ្ឋ​ សាកលវិទ្យាល័យ​ និង​ផ្តល់វគ្គ​បណ្តុះ​បណ្តាល​វិជ្ជាជីវៈ​។,"Samraong Teav, Sangkat Krang Thnong, Khan Sen Sok, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/view_detail_37730.html,BongThom
37727,Data Science Engineer - Image Analysis,Agricultural Research Centre for International Development (CIRAD),N/A,N/A,Negotiable,N/A,N/A,N/A,N/A,07-Jan-2026,TO:lucile.delatouche@cirad.fr,N/A,N/A,"We
are
looking
for
qualified
candidate
to
fill
for
the
position below.","No. 54B/49F, St. 395-656, Sangkat Tuek L'ak Ti Bei, Khan Tuol Kouk, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/data_science_engineer_image_analysis_37727.html,BongThom
